Car_ID,Brand,Model,Year,Fuel_Type,Transmission,Price,Mileage,Engine_CC,Seating_Capacity,Service_Cost,Price_Lakh,service_cost_thousand,Car_Age,Engine_Category,Mileage_Category
951,Tata Motors,Nexon,2024,Diesel,Manual,1740000.0,13.7,2000,6,18500.0,17.4,18.5,0,1.5L-2.0L,Low
952,Skoda,Superb,2023,Petrol,Automatic,430000.0,28.3,1000,7,20200.0,4.3,20.2,1,Below 1.0L,Excellent
953,Hyundai,i10,2016,Diesel,Automatic,620000.0,14.2,1800,5,20100.0,6.2,20.1,8,1.5L-2.0L,Low
954,Volkswagen,Tiguan,2017,Diesel,Manual,2600000.0,12.8,2500,5,10000.0,26.0,10.0,7,2.0L-3.0L,Low
955,Mahindra,Thar,2019,Diesel,Automatic,1510000.0,15.5,1200,7,14900.0,15.1,14.9,5,1.0L-1.5L,Average
956,Toyota,Camry,2015,Petrol,Automatic,3380000.0,19.8,1500,5,12500.0,33.8,12.5,9,1.0L-1.5L,Average
957,Kia,Sonet,2023,Petrol,Manual,2560000.0,27.4,1500,7,16100.0,25.6,16.1,1,1.0L-1.5L,Excellent
958,Tata Motors,Nexon,2021,Electric,Automatic,750000.0,29.9,2000,5,16600.0,7.5,16.6,3,1.5L-2.0L,Excellent
959,Renault,Triber,2023,CNG,Automatic,1960000.0,26.1,800,6,20500.0,19.6,20.5,1,Below 1.0L,Excellent
960,Skoda,Kushaq,2024,Petrol,Manual,2930000.0,25.6,2000,5,22600.0,29.3,22.6,0,1.5L-2.0L,Excellent
961,Mahindra,Bolero,2021,Electric,Automatic,2150000.0,17.7,1800,6,16300.0,21.5,16.3,3,1.5L-2.0L,Average
962,Toyota,Urban Cruiser,2015,CNG,Manual,580000.0,27.7,2000,7,21600.0,5.8,21.6,9,1.5L-2.0L,Excellent
963,Maruti Suzuki,Swift,2024,Diesel,Manual,2770000.0,19.7,2000,7,9300.0,27.7,9.3,0,1.5L-2.0L,Average
964,Kia,Carnival,2023,CNG,Automatic,1520000.0,21.3,1200,6,9400.0,15.2,9.4,1,1.0L-1.5L,Good
965,Toyota,Innova,2017,Diesel,Automatic,980000.0,13.2,1000,6,16400.0,9.8,16.4,7,Below 1.0L,Low
966,Kia,Carens,2022,Electric,Manual,2900000.0,16.6,800,7,21300.0,29.0,21.3,2,Below 1.0L,Average
967,Mahindra,XUV700,2021,Electric,Manual,2070000.0,13.5,1500,6,14800.0,20.7,14.8,3,1.0L-1.5L,Low
968,Kia,Sonet,2022,Electric,Automatic,3130000.0,13.6,1200,4,22800.0,31.3,22.8,2,1.0L-1.5L,Low
969,Volkswagen,Tiguan,2018,Electric,Manual,1100000.0,11.6,1800,5,17900.0,11.0,17.9,6,1.5L-2.0L,Low
970,Maruti Suzuki,Ertiga,2024,Diesel,Automatic,790000.0,17.8,1000,4,7900.0,7.9,7.9,0,Below 1.0L,Average
971,Mahindra,XUV300,2016,Electric,Manual,2760000.0,18.6,1500,5,14800.0,27.6,14.8,8,1.0L-1.5L,Average
972,Kia,Sonet,2020,Electric,Manual,1170000.0,10.0,1000,6,12200.0,11.7,12.2,4,Below 1.0L,Low
973,Maruti Suzuki,Ertiga,2023,CNG,Manual,850000.0,11.2,1200,5,16900.0,8.5,16.9,1,1.0L-1.5L,Low
974,Skoda,Rapid,2023,Diesel,Automatic,1940000.0,15.8,1200,5,19200.0,19.4,19.2,1,1.0L-1.5L,Average
975,Skoda,Kushaq,2024,CNG,Automatic,2440000.0,10.4,1200,5,18900.0,24.4,18.9,0,1.0L-1.5L,Low
976,Maruti Suzuki,Swift,2016,Electric,Manual,940000.0,24.8,1800,4,13000.0,9.4,13.0,8,1.5L-2.0L,Good
977,Hyundai,Verna,2018,Petrol,Manual,2220000.0,17.4,2000,7,16700.0,22.2,16.7,6,1.5L-2.0L,Average
978,Skoda,Rapid,2023,Electric,Manual,2790000.0,11.5,1500,7,6000.0,27.9,6.0,1,1.0L-1.5L,Low
979,Honda,City,2024,Petrol,Manual,1770000.0,24.4,2000,7,15300.0,17.7,15.3,0,1.5L-2.0L,Good
980,Toyota,Fortuner,2020,CNG,Automatic,3110000.0,10.4,800,6,16000.0,31.1,16.0,4,Below 1.0L,Low
981,Kia,Carens,2016,Petrol,Manual,3260000.0,24.7,2500,5,6000.0,32.6,6.0,8,2.0L-3.0L,Good
982,Renault,Lodgy,2024,Electric,Manual,940000.0,25.6,800,7,10700.0,9.4,10.7,0,Below 1.0L,Excellent
983,Kia,Carens,2018,CNG,Automatic,1590000.0,25.0,2500,6,17100.0,15.9,17.1,6,2.0L-3.0L,Good
984,Toyota,Camry,2016,Diesel,Automatic,1470000.0,17.6,1000,7,18700.0,14.7,18.7,8,Below 1.0L,Average
985,Volkswagen,Polo,2021,Diesel,Automatic,2640000.0,20.4,2000,5,21700.0,26.4,21.7,3,1.5L-2.0L,Good
986,Toyota,Innova,2018,CNG,Automatic,1410000.0,22.5,2000,4,5900.0,14.1,5.9,6,1.5L-2.0L,Good
987,Honda,Amaze,2020,Diesel,Automatic,2850000.0,14.5,800,4,11700.0,28.5,11.7,4,Below 1.0L,Low
988,Toyota,Fortuner,2017,CNG,Automatic,1380000.0,27.0,2000,6,17900.0,13.8,17.9,7,1.5L-2.0L,Excellent
989,Toyota,Glanza,2015,CNG,Automatic,2480000.0,19.0,1800,7,19300.0,24.8,19.3,9,1.5L-2.0L,Average
990,Hyundai,Creta,2018,CNG,Manual,2830000.0,21.8,1200,7,12500.0,28.3,12.5,6,1.0L-1.5L,Good
991,Mahindra,XUV300,2018,CNG,Manual,2560000.0,17.1,1500,5,16000.0,25.6,16.0,6,1.0L-1.5L,Average
992,Mahindra,Bolero,2017,Electric,Automatic,420000.0,20.8,800,5,10400.0,4.2,10.4,7,Below 1.0L,Good
993,Hyundai,Venue,2017,Electric,Automatic,410000.0,24.3,1200,7,13700.0,4.1,13.7,7,1.0L-1.5L,Good
994,Honda,Civic,2020,CNG,Manual,1320000.0,28.3,1800,4,8800.0,13.2,8.8,4,1.5L-2.0L,Excellent
995,Toyota,Camry,2018,Diesel,Automatic,3200000.0,23.8,800,4,9100.0,32.0,9.1,6,Below 1.0L,Good
996,Hyundai,Creta,2018,CNG,Manual,1430000.0,28.7,1500,7,17500.0,14.3,17.5,6,1.0L-1.5L,Excellent
997,Mahindra,XUV300,2022,Diesel,Automatic,2520000.0,12.1,1800,5,15600.0,25.2,15.6,2,1.5L-2.0L,Low
998,Volkswagen,Virtus,2017,CNG,Manual,940000.0,25.0,2500,6,12400.0,9.4,12.4,7,2.0L-3.0L,Good
999,Maruti Suzuki,Dzire,2024,Electric,Manual,1860000.0,10.6,1800,7,14100.0,18.6,14.1,0,1.5L-2.0L,Low
1000,Volkswagen,Virtus,2020,Diesel,Automatic,820000.0,12.7,2000,6,24400.0,8.2,24.4,4,1.5L-2.0L,Low
1001,Hyundai,Venue,2024,Petrol,Automatic,2500000.0,27.1,2000,7,14100.0,25.0,14.1,0,1.5L-2.0L,Excellent
1002,Toyota,Camry,2017,CNG,Manual,1320000.0,23.4,1500,4,20000.0,13.2,20.0,7,1.0L-1.5L,Good
1003,Mahindra,XUV300,2017,Diesel,Automatic,920000.0,23.7,1800,4,16300.0,9.2,16.3,7,1.5L-2.0L,Good
1004,Tata Motors,Harrier,2023,Diesel,Manual,1640000.0,16.2,1200,7,18000.0,16.4,18.0,1,1.0L-1.5L,Average
1005,Mahindra,Thar,2020,CNG,Manual,1980000.0,18.0,1200,5,23100.0,19.8,23.1,4,1.0L-1.5L,Average
1006,Skoda,Superb,2023,CNG,Automatic,3410000.0,27.5,800,7,16000.0,34.1,16.0,1,Below 1.0L,Excellent
1007,Volkswagen,Virtus,2016,CNG,Automatic,1400000.0,27.9,1000,7,5400.0,14.0,5.4,8,Below 1.0L,Excellent
1008,Mahindra,Bolero,2019,CNG,Manual,1150000.0,13.9,1000,5,14200.0,11.5,14.2,5,Below 1.0L,Low
1009,Honda,Civic,2024,Electric,Automatic,2020000.0,17.5,1500,6,15800.0,20.2,15.8,0,1.0L-1.5L,Average
1010,Renault,Kiger,2017,Diesel,Manual,2530000.0,25.6,1000,7,22100.0,25.3,22.1,7,Below 1.0L,Excellent
1011,Toyota,Innova,2018,Petrol,Automatic,1350000.0,12.2,800,4,8400.0,13.5,8.4,6,Below 1.0L,Low
1012,Renault,Duster,2020,CNG,Manual,2130000.0,22.3,2500,4,19400.0,21.3,19.4,4,2.0L-3.0L,Good
1013,Toyota,Urban Cruiser,2020,Electric,Automatic,1460000.0,25.8,1500,5,17400.0,14.6,17.4,4,1.0L-1.5L,Excellent
1014,Tata Motors,Harrier,2023,CNG,Manual,1500000.0,16.3,1500,6,21100.0,15.0,21.1,1,1.0L-1.5L,Average
1015,Maruti Suzuki,Ertiga,2020,Petrol,Manual,1120000.0,25.8,2500,6,9000.0,11.2,9.0,4,2.0L-3.0L,Excellent
1016,Kia,Sonet,2020,CNG,Manual,470000.0,22.3,1800,5,21400.0,4.7,21.4,4,1.5L-2.0L,Good
1017,Tata Motors,Punch,2018,Electric,Manual,3190000.0,15.8,2500,4,15400.0,31.9,15.4,6,2.0L-3.0L,Average
1018,Hyundai,Creta,2023,CNG,Automatic,1780000.0,25.5,1800,4,14300.0,17.8,14.3,1,1.5L-2.0L,Excellent
1019,Toyota,Urban Cruiser,2015,CNG,Automatic,1040000.0,10.1,1500,6,17800.0,10.4,17.8,9,1.0L-1.5L,Low
1020,Kia,EV6,2018,Diesel,Automatic,2080000.0,17.9,1800,7,22100.0,20.8,22.1,6,1.5L-2.0L,Average
1021,Tata Motors,Harrier,2019,CNG,Automatic,3260000.0,22.4,1800,4,12700.0,32.6,12.7,5,1.5L-2.0L,Good
1022,Maruti Suzuki,Dzire,2019,Electric,Manual,2710000.0,18.1,1500,5,10700.0,27.1,10.7,5,1.0L-1.5L,Average
1023,Tata Motors,Tiago,2024,Electric,Automatic,2900000.0,11.0,800,7,21800.0,29.0,21.8,0,Below 1.0L,Low
1024,Kia,Sonet,2022,Diesel,Automatic,1030000.0,11.9,800,5,18900.0,10.3,18.9,2,Below 1.0L,Low
1025,Volkswagen,Virtus,2015,Petrol,Automatic,2550000.0,14.9,800,7,8900.0,25.5,8.9,9,Below 1.0L,Low
1026,Toyota,Fortuner,2017,Electric,Automatic,960000.0,26.5,800,4,5300.0,9.6,5.3,7,Below 1.0L,Excellent
1027,Toyota,Fortuner,2016,Diesel,Automatic,810000.0,22.5,2500,4,22700.0,8.1,22.7,8,2.0L-3.0L,Good
1028,Maruti Suzuki,Swift,2022,CNG,Manual,1000000.0,14.5,1000,4,19500.0,10.0,19.5,2,Below 1.0L,Low
1029,Mahindra,Thar,2016,Electric,Automatic,1910000.0,17.1,1200,7,8600.0,19.1,8.6,8,1.0L-1.5L,Average
1030,Renault,Kiger,2016,Diesel,Automatic,2970000.0,12.5,800,5,6400.0,29.7,6.4,8,Below 1.0L,Low
1031,Maruti Suzuki,Ertiga,2024,CNG,Manual,1030000.0,21.5,1200,7,14100.0,10.3,14.1,0,1.0L-1.5L,Good
1032,Toyota,Camry,2020,Diesel,Automatic,920000.0,10.7,1200,5,12000.0,9.2,12.0,4,1.0L-1.5L,Low
1033,Renault,Kiger,2015,Electric,Manual,1880000.0,20.6,1800,7,22400.0,18.8,22.4,9,1.5L-2.0L,Good
1034,Toyota,Innova,2024,Petrol,Manual,1100000.0,19.3,1500,4,7900.0,11.0,7.9,0,1.0L-1.5L,Average
1035,Maruti Suzuki,Baleno,2021,Diesel,Automatic,440000.0,23.8,1800,5,7300.0,4.4,7.3,3,1.5L-2.0L,Good
1036,Tata Motors,Altroz,2017,Petrol,Automatic,520000.0,28.3,2500,5,21200.0,5.2,21.2,7,2.0L-3.0L,Excellent
1037,Maruti Suzuki,Baleno,2024,Diesel,Automatic,790000.0,19.0,2000,4,10300.0,7.9,10.3,0,1.5L-2.0L,Average
1038,Tata Motors,Harrier,2020,Petrol,Manual,1220000.0,17.9,1000,7,22800.0,12.2,22.8,4,Below 1.0L,Average
1039,Maruti Suzuki,Swift,2016,Diesel,Automatic,1810000.0,23.2,1200,7,23700.0,18.1,23.7,8,1.0L-1.5L,Good
1040,Kia,Carens,2024,Electric,Manual,2230000.0,11.9,1500,5,13300.0,22.3,13.3,0,1.0L-1.5L,Low
1041,Kia,EV6,2017,Electric,Automatic,1240000.0,22.6,2500,5,11800.0,12.4,11.8,7,2.0L-3.0L,Good
1042,Kia,Carens,2023,Electric,Automatic,2460000.0,24.2,2000,6,23200.0,24.6,23.2,1,1.5L-2.0L,Good
1043,Volkswagen,Vento,2020,Electric,Automatic,2210000.0,15.6,1200,6,13100.0,22.1,13.1,4,1.0L-1.5L,Average
1044,Toyota,Urban Cruiser,2024,Diesel,Manual,1260000.0,25.2,1500,5,11900.0,12.6,11.9,0,1.0L-1.5L,Excellent
1045,Mahindra,Scorpio,2021,CNG,Automatic,3280000.0,25.3,1800,4,7000.0,32.8,7.0,3,1.5L-2.0L,Excellent
1046,Maruti Suzuki,WagonR,2024,Electric,Automatic,3280000.0,19.5,800,7,5400.0,32.8,5.4,0,Below 1.0L,Average
1047,Maruti Suzuki,Baleno,2018,Electric,Manual,1950000.0,29.2,1500,5,17000.0,19.5,17.0,6,1.0L-1.5L,Excellent
1048,Tata Motors,Tiago,2023,Petrol,Manual,520000.0,20.8,1500,7,24500.0,5.2,24.5,1,1.0L-1.5L,Good
1049,Tata Motors,Punch,2018,Electric,Automatic,2020000.0,20.3,1800,6,5500.0,20.2,5.5,6,1.5L-2.0L,Good
1050,Maruti Suzuki,WagonR,2018,Electric,Automatic,2790000.0,22.3,1200,5,14800.0,27.9,14.8,6,1.0L-1.5L,Good
1051,Renault,Duster,2022,Electric,Automatic,1240000.0,28.7,2000,5,10200.0,12.4,10.2,2,1.5L-2.0L,Excellent
1052,Kia,Sonet,2019,Petrol,Manual,3070000.0,29.8,800,4,11100.0,30.7,11.1,5,Below 1.0L,Excellent
1053,Maruti Suzuki,Ertiga,2024,CNG,Manual,860000.0,12.4,2000,5,11800.0,8.6,11.8,0,1.5L-2.0L,Low
1054,Volkswagen,Taigun,2016,Diesel,Automatic,2480000.0,12.1,1000,4,10300.0,24.8,10.3,8,Below 1.0L,Low
1055,Mahindra,Bolero,2022,Diesel,Automatic,1040000.0,12.6,2500,7,20900.0,10.4,20.9,2,2.0L-3.0L,Low
1056,Renault,Kwid,2020,Petrol,Automatic,480000.0,19.5,1000,7,24300.0,4.8,24.3,4,Below 1.0L,Average
1057,Renault,Kiger,2019,CNG,Automatic,2200000.0,22.8,1500,4,10100.0,22.0,10.1,5,1.0L-1.5L,Good
1058,Renault,Duster,2016,Diesel,Manual,2510000.0,11.2,800,4,10800.0,25.1,10.8,8,Below 1.0L,Low
1059,Honda,Civic,2019,Diesel,Automatic,2970000.0,27.7,2500,7,11900.0,29.7,11.9,5,2.0L-3.0L,Excellent
1060,Honda,Jazz,2015,CNG,Manual,680000.0,16.9,2500,7,7400.0,6.8,7.4,9,2.0L-3.0L,Average
1061,Tata Motors,Nexon,2019,Diesel,Manual,620000.0,19.5,1000,5,16600.0,6.2,16.6,5,Below 1.0L,Average
1062,Skoda,Octavia,2019,Diesel,Automatic,1230000.0,15.3,1800,6,23900.0,12.3,23.9,5,1.5L-2.0L,Average
1063,Volkswagen,Tiguan,2017,CNG,Manual,920000.0,13.5,2500,5,13800.0,9.2,13.8,7,2.0L-3.0L,Low
1064,Renault,Duster,2016,Electric,Manual,3120000.0,28.7,1500,6,7900.0,31.2,7.9,8,1.0L-1.5L,Excellent
1065,Honda,WR-V,2020,Electric,Manual,2010000.0,21.7,1800,7,5300.0,20.1,5.3,4,1.5L-2.0L,Good
1066,Tata Motors,Nexon,2015,Petrol,Manual,2640000.0,18.5,1000,7,22300.0,26.4,22.3,9,Below 1.0L,Average
1067,Toyota,Camry,2021,Petrol,Manual,1910000.0,21.6,1800,4,16300.0,19.1,16.3,3,1.5L-2.0L,Good
1068,Toyota,Fortuner,2017,Petrol,Manual,1860000.0,20.2,800,4,17800.0,18.6,17.8,7,Below 1.0L,Good
1069,Kia,Carens,2023,Petrol,Automatic,1170000.0,12.8,1500,4,24200.0,11.7,24.2,1,1.0L-1.5L,Low
1070,Skoda,Superb,2022,Diesel,Automatic,1500000.0,11.5,2000,5,15700.0,15.0,15.7,2,1.5L-2.0L,Low
1071,Tata Motors,Nexon,2024,Petrol,Automatic,2270000.0,24.6,1000,6,15900.0,22.7,15.9,0,Below 1.0L,Good
1072,Mahindra,Bolero,2016,Diesel,Automatic,2810000.0,28.2,1800,4,9400.0,28.1,9.4,8,1.5L-2.0L,Excellent
1073,Tata Motors,Altroz,2015,CNG,Manual,1500000.0,16.8,2500,6,10500.0,15.0,10.5,9,2.0L-3.0L,Average
1074,Hyundai,Creta,2019,Petrol,Manual,1320000.0,20.8,1800,6,19300.0,13.2,19.3,5,1.5L-2.0L,Good
1075,Maruti Suzuki,WagonR,2016,Petrol,Automatic,3000000.0,18.9,800,4,14700.0,30.0,14.7,8,Below 1.0L,Average
1076,Tata Motors,Harrier,2019,Electric,Manual,2120000.0,25.0,1200,5,12500.0,21.2,12.5,5,1.0L-1.5L,Good
1077,Maruti Suzuki,WagonR,2016,CNG,Automatic,1700000.0,20.2,1500,4,10600.0,17.0,10.6,8,1.0L-1.5L,Good
1078,Maruti Suzuki,Swift,2015,Petrol,Manual,2830000.0,25.0,1200,6,8900.0,28.3,8.9,9,1.0L-1.5L,Good
1079,Renault,Duster,2017,Petrol,Manual,2900000.0,17.9,800,5,7000.0,29.0,7.0,7,Below 1.0L,Average
1080,Honda,City,2016,Electric,Automatic,940000.0,15.4,800,7,16700.0,9.4,16.7,8,Below 1.0L,Average
1081,Kia,Carnival,2022,Petrol,Manual,450000.0,18.9,1500,7,6400.0,4.5,6.4,2,1.0L-1.5L,Average
1082,Skoda,Rapid,2024,Petrol,Automatic,3100000.0,24.4,1000,6,22600.0,31.0,22.6,0,Below 1.0L,Good
1083,Toyota,Fortuner,2019,CNG,Automatic,2970000.0,19.6,2000,6,22000.0,29.7,22.0,5,1.5L-2.0L,Average
1084,Kia,Sonet,2018,Diesel,Manual,3020000.0,13.6,800,4,20500.0,30.2,20.5,6,Below 1.0L,Low
1085,Toyota,Urban Cruiser,2018,Petrol,Manual,2680000.0,13.2,2500,7,6800.0,26.8,6.8,6,2.0L-3.0L,Low
1086,Mahindra,Bolero,2020,CNG,Automatic,900000.0,16.6,2500,5,13800.0,9.0,13.8,4,2.0L-3.0L,Average
1087,Honda,Amaze,2018,Petrol,Automatic,1320000.0,22.7,1800,5,16200.0,13.2,16.2,6,1.5L-2.0L,Good
1088,Volkswagen,Polo,2017,Electric,Automatic,3130000.0,21.7,1500,7,10000.0,31.3,10.0,7,1.0L-1.5L,Good
1089,Hyundai,Verna,2024,Petrol,Manual,2140000.0,19.6,1200,7,13500.0,21.4,13.5,0,1.0L-1.5L,Average
1090,Volkswagen,Vento,2024,Electric,Automatic,1320000.0,23.6,1500,5,19300.0,13.2,19.3,0,1.0L-1.5L,Good
1091,Honda,City,2018,Petrol,Automatic,1660000.0,12.5,1800,7,22900.0,16.6,22.9,6,1.5L-2.0L,Low
1092,Kia,Carnival,2020,CNG,Automatic,2340000.0,10.9,1000,4,15900.0,23.4,15.9,4,Below 1.0L,Low
1093,Hyundai,i20,2018,Petrol,Manual,2130000.0,20.3,1200,7,23300.0,21.3,23.3,6,1.0L-1.5L,Good
1094,Skoda,Superb,2017,Diesel,Manual,1520000.0,24.4,1800,5,7600.0,15.2,7.6,7,1.5L-2.0L,Good
1095,Kia,EV6,2022,Diesel,Automatic,3080000.0,23.9,800,4,6300.0,30.8,6.3,2,Below 1.0L,Good
1096,Honda,Amaze,2023,Electric,Automatic,1060000.0,19.5,1000,7,10000.0,10.6,10.0,1,Below 1.0L,Average
1097,Tata Motors,Altroz,2018,Electric,Manual,2280000.0,27.4,1200,6,14400.0,22.8,14.4,6,1.0L-1.5L,Excellent
1098,Hyundai,i10,2017,Electric,Automatic,1870000.0,25.4,1200,4,10000.0,18.7,10.0,7,1.0L-1.5L,Excellent
1099,Toyota,Fortuner,2020,Petrol,Manual,2510000.0,22.6,1000,5,21300.0,25.1,21.3,4,Below 1.0L,Good
1100,Maruti Suzuki,Ertiga,2017,Diesel,Manual,2910000.0,23.2,800,6,11100.0,29.1,11.1,7,Below 1.0L,Good
1101,Maruti Suzuki,Dzire,2020,Petrol,Automatic,3280000.0,10.3,1200,7,19700.0,32.8,19.7,4,1.0L-1.5L,Low
1102,Kia,Carens,2018,Electric,Manual,980000.0,18.0,800,4,19400.0,9.8,19.4,6,Below 1.0L,Average
1103,Kia,Seltos,2021,Electric,Manual,2720000.0,26.8,2000,7,18300.0,27.2,18.3,3,1.5L-2.0L,Excellent
1104,Honda,WR-V,2024,Electric,Automatic,2660000.0,14.7,2000,4,15800.0,26.6,15.8,0,1.5L-2.0L,Low
1105,Tata Motors,Harrier,2019,Diesel,Automatic,2030000.0,16.6,800,4,8900.0,20.3,8.9,5,Below 1.0L,Average
1106,Renault,Kiger,2020,CNG,Manual,1880000.0,17.9,800,4,22800.0,18.8,22.8,4,Below 1.0L,Average
1107,Mahindra,Bolero,2019,CNG,Manual,1800000.0,11.4,1200,4,23500.0,18.0,23.5,5,1.0L-1.5L,Low
1108,Skoda,Rapid,2024,Petrol,Manual,2400000.0,12.5,2000,6,11500.0,24.0,11.5,0,1.5L-2.0L,Low
1109,Skoda,Superb,2017,CNG,Manual,860000.0,28.2,800,7,6300.0,8.6,6.3,7,Below 1.0L,Excellent
1110,Hyundai,Verna,2020,Diesel,Manual,3410000.0,12.1,1200,7,17100.0,34.1,17.1,4,1.0L-1.5L,Low
1111,Hyundai,Venue,2021,Diesel,Manual,3080000.0,23.6,1200,6,24400.0,30.8,24.4,3,1.0L-1.5L,Good
1112,Honda,Amaze,2017,Petrol,Automatic,530000.0,15.6,1500,6,16000.0,5.3,16.0,7,1.0L-1.5L,Average
1113,Honda,WR-V,2016,Diesel,Automatic,1170000.0,15.8,1200,6,11700.0,11.7,11.7,8,1.0L-1.5L,Average
1114,Kia,Sonet,2017,CNG,Manual,970000.0,12.9,1000,7,7000.0,9.7,7.0,7,Below 1.0L,Low
1115,Volkswagen,Taigun,2021,CNG,Automatic,3220000.0,19.0,1000,4,15700.0,32.2,15.7,3,Below 1.0L,Average
1116,Mahindra,XUV300,2016,Diesel,Manual,2450000.0,20.9,800,7,15700.0,24.5,15.7,8,Below 1.0L,Good
1117,Honda,WR-V,2018,Electric,Automatic,540000.0,18.1,2000,6,20100.0,5.4,20.1,6,1.5L-2.0L,Average
1118,Hyundai,i20,2021,Petrol,Automatic,2300000.0,19.7,1000,6,16800.0,23.0,16.8,3,Below 1.0L,Average
1119,Volkswagen,Tiguan,2017,Diesel,Automatic,2460000.0,21.1,800,7,23200.0,24.6,23.2,7,Below 1.0L,Good
1120,Skoda,Superb,2023,Electric,Automatic,1140000.0,21.4,1500,7,7200.0,11.4,7.2,1,1.0L-1.5L,Good
1121,Honda,Civic,2021,Diesel,Manual,1920000.0,26.9,1000,5,10900.0,19.2,10.9,3,Below 1.0L,Excellent
1122,Toyota,Urban Cruiser,2024,Electric,Manual,1980000.0,26.6,1800,6,21700.0,19.8,21.7,0,1.5L-2.0L,Excellent
1123,Maruti Suzuki,Swift,2016,CNG,Manual,550000.0,25.2,800,7,12600.0,5.5,12.6,8,Below 1.0L,Excellent
1124,Honda,Jazz,2023,Petrol,Manual,440000.0,28.6,1500,6,21700.0,4.4,21.7,1,1.0L-1.5L,Excellent
1125,Hyundai,Verna,2020,CNG,Manual,900000.0,12.3,1000,7,20100.0,9.0,20.1,4,Below 1.0L,Low
1126,Toyota,Innova,2017,Electric,Manual,2810000.0,15.4,2000,4,7200.0,28.1,7.2,7,1.5L-2.0L,Average
1127,Renault,Triber,2015,Petrol,Automatic,1990000.0,25.0,1000,6,9800.0,19.9,9.8,9,Below 1.0L,Good
1128,Honda,City,2017,CNG,Automatic,2080000.0,16.5,2000,4,8800.0,20.8,8.8,7,1.5L-2.0L,Average
1129,Mahindra,Scorpio,2022,Diesel,Automatic,1690000.0,27.8,800,5,8600.0,16.9,8.6,2,Below 1.0L,Excellent
1130,Toyota,Glanza,2015,Petrol,Automatic,410000.0,20.6,2000,7,15200.0,4.1,15.2,9,1.5L-2.0L,Good
1131,Renault,Kiger,2021,Electric,Automatic,3100000.0,12.2,2000,5,20600.0,31.0,20.6,3,1.5L-2.0L,Low
1132,Volkswagen,Tiguan,2020,CNG,Automatic,1640000.0,18.0,1000,7,11700.0,16.4,11.7,4,Below 1.0L,Average
1133,Mahindra,Scorpio,2018,CNG,Manual,3370000.0,18.0,1500,4,10200.0,33.7,10.2,6,1.0L-1.5L,Average
1134,Skoda,Kushaq,2018,Electric,Automatic,690000.0,11.8,1500,4,9800.0,6.9,9.8,6,1.0L-1.5L,Low
1135,Maruti Suzuki,Ertiga,2017,Diesel,Automatic,2310000.0,20.2,2000,4,9000.0,23.1,9.0,7,1.5L-2.0L,Good
1136,Maruti Suzuki,Ertiga,2019,Electric,Automatic,1250000.0,18.1,800,6,19100.0,12.5,19.1,5,Below 1.0L,Average
1137,Hyundai,Creta,2022,Petrol,Manual,1180000.0,24.6,800,6,15800.0,11.8,15.8,2,Below 1.0L,Good
1138,Renault,Kiger,2017,Diesel,Automatic,1040000.0,20.6,1000,5,16600.0,10.4,16.6,7,Below 1.0L,Good
1139,Mahindra,XUV700,2015,Electric,Manual,1350000.0,23.4,2000,5,6800.0,13.5,6.8,9,1.5L-2.0L,Good
1140,Maruti Suzuki,WagonR,2021,Petrol,Manual,580000.0,28.4,1500,6,20400.0,5.8,20.4,3,1.0L-1.5L,Excellent
1141,Honda,Amaze,2020,CNG,Automatic,2200000.0,26.7,2500,7,20400.0,22.0,20.4,4,2.0L-3.0L,Excellent
1142,Kia,Sonet,2017,Petrol,Manual,1540000.0,14.9,1200,5,17300.0,15.4,17.3,7,1.0L-1.5L,Low
1143,Tata Motors,Tiago,2016,CNG,Manual,490000.0,24.4,1200,6,9300.0,4.9,9.3,8,1.0L-1.5L,Good
1144,Maruti Suzuki,Baleno,2016,CNG,Manual,2930000.0,16.4,1200,4,12700.0,29.3,12.7,8,1.0L-1.5L,Average
1145,Hyundai,Verna,2015,Petrol,Manual,3040000.0,11.9,1000,5,22100.0,30.4,22.1,9,Below 1.0L,Low
1146,Skoda,Octavia,2021,CNG,Automatic,1720000.0,25.2,2500,7,22400.0,17.2,22.4,3,2.0L-3.0L,Excellent
1147,Toyota,Urban Cruiser,2016,CNG,Automatic,2090000.0,19.1,1800,7,17400.0,20.9,17.4,8,1.5L-2.0L,Average
1148,Renault,Duster,2017,Petrol,Automatic,3450000.0,26.2,1800,7,22000.0,34.5,22.0,7,1.5L-2.0L,Excellent
1149,Skoda,Octavia,2019,Electric,Manual,3490000.0,16.3,800,7,15100.0,34.9,15.1,5,Below 1.0L,Average
1150,Mahindra,Thar,2015,Petrol,Automatic,2150000.0,28.2,1800,4,18400.0,21.5,18.4,9,1.5L-2.0L,Excellent
1151,Maruti Suzuki,Ertiga,2018,Electric,Automatic,2740000.0,21.2,1200,5,18700.0,27.4,18.7,6,1.0L-1.5L,Good
1152,Hyundai,i10,2022,Diesel,Automatic,2600000.0,12.6,1800,5,19800.0,26.0,19.8,2,1.5L-2.0L,Low
1153,Hyundai,Venue,2015,CNG,Manual,3500000.0,14.3,1200,5,13800.0,35.0,13.8,9,1.0L-1.5L,Low
1154,Hyundai,Venue,2015,Diesel,Manual,3170000.0,20.3,1000,4,8300.0,31.7,8.3,9,Below 1.0L,Good
